timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label
1801102,-0.92,0.08,0.28,-4.94,-57.86,3.05,halfshot
1801110,-0.94,0.06,0.28,-3.91,-59.39,2.99,halfshot
1801118,-0.97,0.05,0.26,-3.54,-60.00,0.98,halfshot
1801126,-0.99,0.05,0.25,-3.91,-58.59,-2.01,halfshot
1801134,-1.01,0.06,0.25,-4.52,-56.40,-4.27,halfshot
1801142,-1.01,0.06,0.25,-5.00,-55.48,-4.27,halfshot
1801150,-1.00,0.07,0.25,-4.88,-55.42,-2.01,halfshot
1801158,-0.99,0.08,0.24,-4.88,-55.42,-2.01,halfshot
1801166,-0.99,0.09,0.24,-4.82,-55.05,3.48,halfshot
1801174,-0.97,0.08,0.24,-4.82,-55.05,3.48,halfshot
1801182,-0.98,0.07,0.23,-4.39,-53.77,3.97,halfshot
1801190,-0.98,0.07,0.21,-3.85,-52.25,2.69,halfshot
1801198,-0.98,0.06,0.20,-3.42,-49.93,1.10,halfshot
1801206,-0.98,0.05,0.18,-3.11,-48.03,-0.18,halfshot
1801214,-0.99,0.05,0.16,-3.23,-47.18,-1.16,halfshot
1801222,-0.99,0.05,0.15,-3.42,-46.81,-1.46,halfshot
1801230,-0.99,0.05,0.14,-3.97,-47.61,-0.73,halfshot
1801238,-0.99,0.05,0.14,-4.94,-49.56,0.55,halfshot
1801246,-0.97,0.05,0.13,-6.47,-52.31,2.44,halfshot
1801254,-0.97,0.05,0.13,-6.47,-52.31,2.44,halfshot
1801262,-0.96,0.06,0.12,-8.06,-57.86,3.11,halfshot
1801270,-0.97,0.07,0.12,-8.06,-57.86,3.11,halfshot
1801278,-0.98,0.07,0.11,-8.54,-59.39,1.89,halfshot
1801286,-0.99,0.08,0.10,-8.12,-59.94,-0.49,halfshot
1801294,-1.02,0.08,0.08,-6.90,-59.81,-2.75,halfshot
1801302,-1.04,0.07,0.07,-5.92,-58.47,-4.21,halfshot
1801310,-1.05,0.06,0.06,-5.19,-55.85,-4.76,halfshot
1801318,-1.05,0.07,0.06,-5.31,-52.37,-3.66,halfshot
1801326,-1.03,0.08,0.06,-5.86,-48.52,-0.98,halfshot
1801334,-1.02,0.09,0.06,-5.37,-44.98,2.20,halfshot
1801342,-1.02,0.09,0.06,-3.91,-42.11,4.21,halfshot
1801350,-1.01,0.10,0.04,-1.77,-39.18,5.37,halfshot
1801358,-1.01,0.09,0.04,-1.77,-39.18,5.37,halfshot
1801366,-1.03,0.07,0.02,0.18,-36.87,5.37,halfshot
1801374,-1.05,0.05,0.02,0.98,-34.85,3.72,halfshot
1801382,-1.06,0.04,0.01,0.43,-31.74,2.26,halfshot
1801390,-1.06,0.05,0.00,-0.85,-29.30,1.89,halfshot
1801398,-1.05,0.06,-0.00,-2.20,-26.25,2.75,halfshot
1801406,-1.03,0.06,-0.00,-2.81,-22.46,4.33,halfshot
1801414,-1.01,0.07,-0.01,-2.50,-19.59,5.37,halfshot
1801422,-1.00,0.07,-0.01,-1.71,-18.07,5.43,halfshot
1801430,-0.99,0.06,-0.02,-0.73,-17.46,4.21,halfshot
1801438,-0.99,0.06,-0.02,-0.43,-17.58,2.81,halfshot
1801446,-1.00,0.05,-0.02,-0.18,-18.01,1.77,halfshot
1801454,-1.00,0.05,-0.03,-0.18,-18.01,1.77,halfshot
1801462,-1.00,0.04,-0.03,-0.24,-19.17,2.14,halfshot
1801470,-1.01,0.04,-0.04,-0.24,-19.17,2.14,halfshot
1801478,-1.02,0.04,-0.04,-1.59,-19.78,2.56,halfshot
1801486,-1.02,0.04,-0.03,-2.32,-17.82,2.50,halfshot
1801494,-1.00,0.05,-0.03,-3.05,-15.63,2.50,halfshot
1801502,-0.99,0.05,-0.03,-3.54,-14.28,3.36,halfshot
1801510,-0.99,0.06,-0.04,-3.72,-14.16,3.85,halfshot
1801518,-0.99,0.06,-0.04,-3.72,-14.28,3.36,halfshot
1801526,-1.00,0.06,-0.04,-3.72,-14.28,2.93,halfshot
1801534,-1.00,0.06,-0.04,-3.66,-13.98,3.30,halfshot
1801542,-1.00,0.06,-0.04,-3.66,-13.98,3.30,halfshot
1801550,-1.01,0.07,-0.05,-2.99,-12.82,4.15,halfshot
1801558,-1.01,0.07,-0.05,-2.99,-12.82,4.15,halfshot
1801566,-1.00,0.07,-0.05,-2.50,-11.60,4.64,halfshot
1801574,-0.99,0.07,-0.05,-1.77,-10.80,5.19,halfshot
1801582,-0.98,0.07,-0.06,-1.04,-9.89,5.62,halfshot
1801590,-0.98,0.06,-0.06,-0.37,-9.03,5.31,halfshot
1801598,-0.97,0.07,-0.05,-0.43,-8.54,4.64,halfshot
1801606,-0.97,0.07,-0.04,-0.73,-8.85,4.88,halfshot
1801614,-0.98,0.07,-0.05,-1.22,-9.95,5.62,halfshot
1801622,-0.98,0.08,-0.04,-1.53,-11.17,6.84,halfshot
1801630,-0.98,0.09,-0.03,-1.65,-11.35,8.24,halfshot
1801638,-0.98,0.09,-0.03,-1.34,-10.99,10.19,halfshot
1801646,-0.98,0.09,-0.03,-1.04,-10.13,12.15,halfshot
1801654,-0.97,0.12,0.01,-1.04,-10.13,12.15,halfshot
1801662,-0.95,0.13,0.00,-0.79,-7.51,15.14,halfshot
1801670,-0.93,0.14,0.00,3.23,-7.69,15.50,halfshot
1801678,-0.93,0.14,-0.00,5.68,-8.54,13.73,halfshot
1801686,-0.93,0.14,-0.00,8.30,-9.46,12.27,halfshot
1801694,-0.92,0.15,-0.01,10.74,-10.01,12.27,halfshot
1801702,-0.94,0.15,-0.03,13.12,-11.11,13.18,halfshot
1801710,-0.96,0.14,-0.04,15.69,-11.78,13.55,halfshot
1801718,-0.99,0.12,-0.06,18.13,-10.93,14.04,halfshot
1801726,-1.00,0.10,-0.09,20.39,-7.69,15.69,halfshot
1801734,-1.00,0.10,-0.09,22.89,-2.44,18.25,halfshot
1801742,-0.98,0.10,-0.11,24.78,1.59,21.55,halfshot
1801750,-0.98,0.10,-0.11,24.78,1.59,21.55,halfshot
1801758,-0.93,0.09,-0.09,25.70,-15.14,26.06,halfshot
1801766,-0.93,0.08,-0.10,0.00,0.00,0.00,halfshot
1801774,-0.94,0.05,-0.09,26.18,-5.92,27.22,halfshot
1801782,-0.95,0.02,-0.08,24.90,-6.71,29.11,halfshot
1801790,-0.96,0.02,-0.08,23.99,-5.55,30.40,halfshot
1801798,-0.95,0.02,-0.06,23.44,-4.64,31.01,halfshot
1801806,-0.98,0.02,-0.05,24.60,-4.33,29.97,halfshot
1801814,-0.99,0.01,-0.04,26.86,-2.38,28.08,halfshot
1801822,-0.99,0.01,-0.03,29.54,2.38,26.43,halfshot
1801830,-0.96,0.00,-0.03,31.56,7.14,24.78,halfshot
1801838,-0.96,0.00,-0.03,31.56,7.14,24.78,halfshot
1801846,-0.95,-0.01,-0.03,33.75,10.68,22.03,halfshot
1801854,-0.93,-0.02,-0.02,33.75,10.68,22.03,halfshot
1801862,-0.94,-0.03,-0.01,33.81,10.80,21.30,halfshot
1801870,-0.94,-0.03,0.01,33.02,12.51,20.20,halfshot
1801878,-0.90,-0.02,0.05,31.62,15.44,19.71,halfshot
1801886,-0.85,0.00,0.07,31.01,15.26,21.00,halfshot
1801894,-0.82,0.02,0.07,31.07,10.25,23.99,halfshot
1801902,-0.84,0.01,0.07,32.04,2.08,27.40,halfshot
1801910,-0.91,-0.00,0.04,33.39,-5.19,27.77,halfshot
1801918,-0.96,-0.01,0.03,35.34,-7.57,24.11,halfshot
1801926,-0.97,-0.01,0.02,37.78,-6.59,19.65,halfshot
1801934,-0.97,-0.01,0.02,39.73,-4.82,17.64,halfshot
1801942,-0.97,-0.00,0.01,42.30,-2.32,17.76,halfshot
1801950,-0.96,0.00,0.02,42.30,-2.32,17.76,halfshot
1801958,-0.92,0.02,0.02,45.78,0.06,20.02,halfshot
1801966,-0.86,0.04,0.01,45.78,0.06,20.02,halfshot
1801974,-0.81,0.06,0.01,52.37,-1.65,26.43,halfshot
1801982,-0.78,0.05,-0.01,57.19,-10.13,27.04,halfshot
1801990,-0.79,0.02,-0.04,62.07,-22.58,24.41,halfshot
1801998,-0.83,-0.03,-0.08,65.67,-34.73,17.88,halfshot
1802006,-0.85,-0.05,-0.12,67.44,-42.97,10.38,halfshot
1802014,-0.88,-0.07,-0.14,67.44,-47.18,6.16,halfshot
1802022,-0.90,-0.08,-0.16,66.28,-49.80,6.35,halfshot
1802030,-0.90,-0.08,-0.16,64.51,-52.92,7.75,halfshot
1802038,-0.93,-0.06,-0.18,62.50,-55.97,9.34,halfshot
1802046,-0.93,-0.06,-0.18,62.50,-55.97,9.34,halfshot
1802054,-0.94,-0.05,-0.20,61.22,-56.88,14.59,halfshot
1802062,-0.95,-0.06,-0.20,61.22,-56.88,14.59,halfshot
1802070,-0.96,-0.08,-0.20,60.24,-53.71,16.11,halfshot
1802078,-0.95,-0.10,-0.22,59.94,-48.46,14.83,halfshot
1802086,-0.95,-0.12,-0.25,59.57,-42.42,12.39,halfshot
1802094,-0.93,-0.12,-0.25,58.29,-37.29,9.64,halfshot
1802102,-0.93,-0.12,-0.25,56.64,-35.28,7.32,halfshot
1802110,-0.94,-0.11,-0.25,54.57,-35.16,7.08,halfshot
1802118,-0.96,-0.11,-0.25,52.43,-34.12,7.93,halfshot
1802126,-0.98,-0.09,-0.24,50.96,-32.23,8.36,halfshot
1802134,-0.98,-0.09,-0.24,50.23,-28.75,8.97,halfshot
1802142,-0.99,-0.06,-0.25,50.72,-21.97,10.38,halfshot
1802150,-0.98,-0.05,-0.25,50.72,-21.97,10.38,halfshot
1802158,-0.97,-0.05,-0.25,51.76,-14.89,13.85,halfshot
1802166,-0.98,-0.06,-0.26,53.41,-9.89,14.83,halfshot
1802174,-0.99,-0.09,-0.27,54.32,-5.31,11.17,halfshot
1802182,-0.99,-0.10,-0.28,54.32,-0.79,5.43,halfshot
1802190,-1.01,-0.11,-0.29,53.47,4.15,1.46,halfshot
1802198,-1.01,-0.11,-0.28,51.88,9.28,0.43,halfshot
1802206,-0.98,-0.07,-0.26,49.44,12.94,2.26,halfshot
1802214,-0.92,-0.01,-0.25,48.52,13.24,7.57,halfshot
1802222,-0.90,-0.01,-0.25,49.26,9.46,15.14,halfshot
1802230,-0.90,-0.01,-0.25,50.96,3.66,20.20,halfshot
1802238,-0.89,0.00,-0.30,53.41,-2.20,21.06,halfshot
1802246,-0.89,0.00,-0.30,53.41,-2.20,21.06,halfshot
1802254,-0.89,-0.03,-0.34,55.79,-6.90,15.08,halfshot
1802262,-0.92,-0.07,-0.36,55.79,-6.90,15.08,halfshot
1802270,-0.96,-0.09,-0.38,57.68,-10.86,10.80,halfshot
1802278,-1.00,-0.11,-0.38,57.07,-11.17,5.86,halfshot
1802286,-0.99,-0.09,-0.37,55.30,-10.19,1.77,halfshot
1802294,-0.98,-0.06,-0.36,53.59,-10.01,0.61,halfshot
1802302,-0.98,-0.06,-0.33,53.34,-12.45,3.17,halfshot
1802310,-0.99,-0.07,-0.31,52.80,-15.81,6.35,halfshot
1802318,-0.98,-0.05,-0.35,51.76,-17.33,8.91,halfshot
1802326,-0.97,-0.05,-0.36,52.06,-16.05,12.08,halfshot
1802334,-0.97,-0.05,-0.36,52.06,-16.05,12.08,halfshot
1802342,-0.97,-0.05,-0.35,54.57,-12.88,12.70,halfshot
1802350,-0.94,-0.03,-0.35,54.57,-12.88,12.70,halfshot
1802358,-0.93,-0.02,-0.36,56.34,-13.98,11.11,halfshot
1802366,-0.96,-0.04,-0.39,58.59,-16.24,10.31,halfshot
1802374,-0.97,-0.06,-0.40,59.69,-17.46,8.73,halfshot
1802382,-0.96,-0.07,-0.41,59.27,-17.46,7.39,halfshot
1802390,-0.95,-0.05,-0.39,58.65,-18.25,7.81,halfshot
1802398,-0.96,-0.04,-0.39,57.92,-18.80,9.34,halfshot
1802406,-0.95,-0.04,-0.39,57.43,-17.27,10.44,halfshot
1802414,-0.95,-0.05,-0.39,57.43,-14.40,10.93,halfshot
1802422,-0.96,-0.06,-0.40,57.68,-11.23,10.38,halfshot
1802430,-0.96,-0.06,-0.40,57.74,-7.69,8.30,halfshot
1802438,-0.96,-0.05,-0.40,58.23,-4.46,6.96,halfshot
1802446,-0.94,-0.04,-0.39,58.23,-4.46,6.96,halfshot
1802454,-0.95,-0.05,-0.40,58.90,-2.14,6.53,halfshot
1802462,-0.96,-0.05,-0.40,58.90,-0.06,4.52,halfshot
1802470,-0.99,-0.05,-0.42,58.84,3.54,2.38,halfshot
1802478,-0.99,-0.04,-0.46,58.04,9.09,1.71,halfshot
1802486,-0.98,-0.04,-0.49,56.21,15.56,3.05,halfshot
1802494,-0.96,-0.05,-0.51,54.20,19.23,5.19,halfshot
1802502,-0.93,-0.05,-0.53,52.12,18.55,7.57,halfshot
1802510,-0.92,-0.05,-0.53,50.23,13.55,9.16,halfshot
1802518,-0.94,-0.05,-0.51,48.34,5.98,9.28,halfshot
1802526,-0.94,-0.05,-0.51,46.14,-1.53,7.69,halfshot
1802534,-0.97,-0.06,-0.49,43.40,-6.77,5.92,halfshot
1802542,-0.97,-0.06,-0.49,43.40,-6.77,5.92,halfshot
1802550,-1.03,-0.07,-0.51,40.47,-8.12,5.92,halfshot
1802558,-1.06,-0.08,-0.50,40.47,-8.12,5.92,halfshot
1802566,-1.04,-0.07,-0.51,35.10,1.53,7.51,halfshot
1802574,-1.01,-0.07,-0.52,32.71,9.70,10.38,halfshot
1802582,-0.99,-0.07,-0.52,30.70,14.28,11.17,halfshot
1802590,-0.98,-0.07,-0.51,29.05,13.43,9.52,halfshot
1802598,-1.00,-0.07,-0.50,27.71,9.70,7.20,halfshot
1802606,-1.00,-0.07,-0.49,25.88,6.41,3.23,halfshot
1802614,-1.02,-0.06,-0.47,23.99,4.64,-0.37,halfshot
1802622,-1.02,-0.05,-0.45,22.52,4.46,-3.17,halfshot
1802630,-1.02,-0.05,-0.45,22.52,4.46,-3.17,halfshot
1802638,-1.03,-0.04,-0.44,21.24,9.40,-6.90,halfshot
1802646,-1.03,-0.04,-0.42,21.24,9.40,-6.90,halfshot
1802654,-1.01,-0.04,-0.42,20.26,12.76,-8.61,halfshot
1802662,-0.98,-0.03,-0.40,19.41,14.40,-8.54,halfshot
1802670,-0.95,-0.03,-0.40,18.92,13.92,-7.51,halfshot
1802678,-0.93,-0.04,-0.40,18.07,11.72,-7.39,halfshot
1802686,-0.92,-0.05,-0.39,16.85,7.45,-8.61,halfshot
1802694,-0.92,-0.04,-0.39,14.71,2.56,-11.35,halfshot
1802702,-0.96,-0.03,-0.39,12.63,-1.04,-13.92,halfshot
1802710,-0.99,-0.02,-0.39,10.56,-2.38,-14.89,halfshot
1802718,-1.02,-0.02,-0.40,8.73,-2.32,-13.00,halfshot
1802726,-1.02,-0.02,-0.40,6.77,-1.89,-9.40,halfshot
1802734,-1.03,-0.01,-0.40,5.07,-1.77,-5.43,halfshot
1802742,-1.02,-0.00,-0.40,5.07,-1.77,-5.43,halfshot
1802750,-1.00,0.00,-0.40,3.91,-3.30,-0.79,halfshot
1802758,-0.99,-0.00,-0.39,3.91,-3.30,-0.79,halfshot
1802766,-0.98,-0.00,-0.39,2.69,-7.20,-0.43,halfshot
1802774,-0.98,-0.00,-0.38,2.14,-9.09,-1.16,halfshot
1802782,-0.97,0.00,-0.37,1.77,-10.38,-2.93,halfshot
1802790,-0.98,0.01,-0.36,1.83,-11.11,-4.52,halfshot
1802798,-0.96,0.02,-0.35,2.20,-12.02,-5.80,halfshot
1802806,-0.97,0.03,-0.35,3.36,-13.73,-5.74,halfshot
1802814,-0.98,0.03,-0.35,4.15,-16.36,-4.64,halfshot
1802822,-0.98,0.03,-0.35,3.97,-18.25,-2.87,halfshot
1802830,-0.99,0.03,-0.37,2.99,-18.68,1.53,halfshot
1802838,-0.99,0.03,-0.37,2.99,-18.68,1.53,halfshot
1802846,-0.95,0.02,-0.35,1.65,-18.19,10.01,halfshot
1802854,-0.93,0.01,-0.31,1.65,-18.19,10.01,halfshot
1802862,-0.91,0.01,-0.30,2.69,-17.09,9.28,halfshot
1802870,-0.87,0.02,-0.30,3.72,-11.72,6.84,halfshot
1802878,-0.87,0.03,-0.31,5.19,-7.39,0.85,halfshot
1802886,-1.07,-0.11,-0.41,6.59,-5.80,-5.80,halfshot
1802894,-0.88,-0.01,-0.34,-3.48,9.40,23.32,halfshot
1802902,-1.17,0.14,-0.49,3.85,19.65,43.58,halfshot
1802910,-0.98,0.08,-0.35,-1.16,0.00,33.63,halfshot
1802918,-1.01,0.10,-0.39,2.26,-13.43,18.37,halfshot
1802926,-1.01,0.10,-0.39,5.31,-17.88,1.40,halfshot
1802934,-1.01,0.05,-0.36,7.69,-8.67,-4.03,halfshot
1802942,-0.98,0.03,-0.33,7.69,-8.67,-4.03,halfshot
1802950,-0.91,0.01,-0.34,9.95,3.48,-2.81,halfshot
1802958,-0.89,-0.02,-0.36,10.80,13.31,1.34,halfshot
1802966,-0.85,-0.03,-0.37,9.95,18.19,8.00,halfshot
1802974,-0.94,-0.04,-0.42,8.54,17.21,13.49,halfshot
1802982,-0.91,-0.08,-0.45,6.90,12.94,14.89,halfshot
1802990,-0.87,-0.07,-0.43,4.27,2.69,10.99,halfshot
1802998,-0.91,-0.07,-0.44,0.73,-2.01,9.40,halfshot
1803006,-0.94,-0.04,-0.40,-1.22,-4.09,7.51,halfshot
1803014,-0.93,-0.01,-0.38,-2.01,-1.22,4.58,halfshot
1803022,-0.93,-0.01,-0.38,-0.92,2.26,3.23,halfshot
1803030,-0.94,-0.01,-0.37,0.98,6.59,3.36,halfshot
1803038,-0.94,-0.01,-0.37,0.98,6.59,3.36,halfshot
1803046,-0.95,-0.02,-0.37,2.26,10.86,5.25,halfshot
1803054,-0.95,-0.02,-0.38,2.26,10.86,5.25,halfshot
1803062,-0.96,-0.04,-0.36,4.94,18.55,4.88,halfshot
1803070,-0.96,-0.02,-0.36,4.76,27.89,7.02,halfshot
1803078,-0.93,-0.01,-0.38,6.16,35.95,11.11,halfshot
1803086,-0.94,-0.01,-0.33,7.39,39.18,13.98,halfshot
1803094,-0.94,-0.00,-0.33,7.14,38.21,13.37,halfshot
1803102,-0.94,-0.02,-0.31,7.02,34.12,10.38,halfshot
1803110,-0.94,-0.03,-0.31,5.43,28.08,6.04,halfshot
1803118,-0.95,-0.01,-0.32,3.66,22.77,2.01,halfshot
1803126,-0.95,-0.01,-0.32,3.66,22.77,2.01,halfshot
1803134,-0.95,-0.03,-0.31,1.53,24.17,4.58,halfshot
1803142,-0.95,-0.03,-0.29,1.53,24.17,4.58,halfshot
1803150,-0.95,-0.02,-0.29,0.12,23.19,5.92,halfshot
1803158,-0.95,-0.02,-0.29,-0.24,20.14,6.53,halfshot
1803166,-0.95,-0.01,-0.30,0.18,16.91,6.16,halfshot
1803174,-0.96,-0.04,-0.31,1.65,16.66,7.57,halfshot
1803182,-0.97,-0.08,-0.30,2.69,21.24,11.17,halfshot
1803190,-0.97,-0.09,-0.29,1.77,27.53,14.47,halfshot
1803198,-0.95,-0.03,-0.29,0.12,32.35,16.91,halfshot
1803206,-1.01,-0.03,-0.27,0.67,35.40,17.09,halfshot
1803214,-0.97,-0.03,-0.28,2.87,36.07,10.93,halfshot
1803222,-0.97,-0.03,-0.28,2.44,34.97,11.17,halfshot
1803230,-0.95,-0.07,-0.26,0.49,35.28,14.22,halfshot
1803238,-0.89,0.00,-0.33,0.49,35.28,14.22,halfshot
1803246,-1.04,-0.02,-0.28,2.01,29.11,12.33,halfshot
1803254,-0.96,-0.02,-0.25,4.33,23.62,1.53,default
1803262,-0.97,-0.06,-0.25,5.25,21.36,3.11,default
1803270,-0.97,-0.06,-0.22,2.87,22.28,5.25,default
1803278,-0.96,-0.04,-0.21,1.28,19.71,4.82,default
1803286,-0.97,-0.04,-0.22,0.12,15.38,4.76,default
1803294,-0.98,-0.06,-0.23,-0.49,11.60,4.39,default
1803302,-0.98,-0.07,-0.24,-1.46,9.70,2.75,default
1803310,-0.98,-0.06,-0.24,-2.62,9.77,0.37,default
1803318,-0.98,-0.06,-0.24,-3.42,10.19,-1.34,default
1803326,-0.98,-0.06,-0.24,-3.85,11.17,-2.44,default
1803334,-0.98,-0.06,0.00,0.00,0.00,0.00,default
1803342,-0.98,-0.07,-0.23,-4.82,12.27,-5.37,default
1803350,-0.98,-0.06,-0.22,-4.82,12.27,-5.37,default
1803358,-0.97,-0.05,-0.22,-8.91,12.33,-7.08,default
1803366,-0.96,-0.05,-0.19,-9.28,10.31,-7.69,default
1803374,-0.97,-0.04,-0.22,-8.85,5.19,-8.00,default
1803382,-0.97,-0.05,-0.22,-9.03,1.95,-7.75,default
1803390,-0.98,-0.04,-0.23,-8.85,0.73,-7.87,default
1803398,-0.97,-0.03,-0.23,-7.26,-0.12,-7.87,default
1803406,-0.97,-0.02,-0.24,-4.52,-0.12,-6.90,default
1803414,-1.01,-0.03,-0.19,-1.16,2.01,-4.58,default
1803422,-1.01,-0.03,-0.19,-1.16,2.01,-4.58,default
1803430,-0.97,-0.04,-0.22,1.10,-0.24,-2.81,default
1803438,-0.97,-0.03,-0.21,1.10,-0.24,-2.81,default
1803446,-0.97,-0.03,-0.23,1.28,-2.38,-1.46,default
1803454,-0.98,-0.05,-0.23,1.53,-2.38,0.61,default
1803462,-0.98,-0.04,-0.23,0.49,-1.65,0.55,default
1803470,-0.98,-0.04,-0.24,0.18,-0.55,-0.12,default
1803478,-0.98,-0.04,-0.24,0.49,0.55,-0.12,default
1803486,-0.98,-0.04,-0.24,0.31,2.32,-0.43,default
1803494,-0.98,-0.04,-0.24,0.31,4.09,-0.85,default
1803502,-0.98,-0.04,-0.24,0.61,5.74,-0.85,default
1803510,-0.97,-0.04,-0.22,0.79,7.20,-0.92,default
1803518,-0.97,-0.04,-0.22,1.40,6.65,-1.28,default
1803526,-0.97,-0.04,-0.22,2.20,4.09,-1.34,default
1803534,-0.98,-0.03,-0.23,2.20,4.09,-1.34,default
1803542,-0.97,-0.04,-0.22,2.08,4.58,0.06,default
1803550,-0.98,-0.04,-0.22,2.08,4.58,0.06,default
1803558,-0.98,-0.04,-0.23,1.59,2.93,-0.37,default
1803566,-0.97,-0.04,-0.22,1.04,3.42,-0.55,default
1803574,-0.98,-0.04,-0.22,0.73,2.75,-0.98,default
1803582,-0.98,-0.04,-0.22,0.37,2.44,-1.34,default
1803590,-0.98,-0.03,-0.22,0.49,2.44,-1.34,default
1803598,-0.98,-0.04,-0.22,1.04,2.26,-0.67,default
1803606,-0.98,-0.04,-0.23,1.10,1.83,-0.73,default
1803614,-0.98,-0.04,-0.23,1.22,1.89,-0.92,default
1803622,-0.98,-0.05,-0.22,0.85,2.44,-1.59,default
1803630,-0.98,-0.05,-0.22,0.85,2.44,-1.59,default
1803638,-0.98,-0.04,-0.22,0.49,2.93,-2.87,default
1803646,-0.98,-0.05,-0.22,0.49,2.93,-2.87,default
1803654,-0.98,-0.03,-0.22,-0.18,2.69,-3.48,default
1803662,-0.97,-0.04,-0.22,-0.06,2.62,-2.87,default
1803670,-0.98,-0.04,-0.22,-0.24,2.38,-2.62,default
1803678,-0.98,-0.04,-0.22,-0.12,2.20,-2.69,default
1803686,-0.98,-0.04,-0.22,-0.12,2.38,-2.87,default
1803694,-0.98,-0.04,-0.22,0.12,2.62,-3.23,default
1803702,-0.98,-0.03,-0.22,0.43,2.56,-3.60,default
1803710,-0.98,-0.03,-0.22,0.85,2.44,-3.97,default
1803718,-0.98,-0.03,-0.22,1.34,2.87,-4.27,default
1803726,-0.98,-0.04,-0.22,1.71,3.17,-4.82,default
1803734,-0.98,-0.04,-0.23,1.71,3.17,-4.82,default
1803742,-0.98,-0.04,-0.23,1.77,3.30,-6.16,default
1803750,-0.97,-0.05,-0.23,1.53,3.85,-7.87,default
1803758,-0.99,-0.05,-0.23,1.28,3.60,-9.95,default
1803766,-1.00,-0.04,-0.22,0.67,4.76,-11.47,default
1803774,-0.99,-0.03,-0.23,-0.12,8.48,-11.66,default
1803782,-0.98,-0.03,-0.22,-0.31,10.80,-11.47,default
1803790,-0.95,-0.04,-0.21,-0.18,11.41,-11.54,default
1803798,-0.95,-0.03,-0.21,-1.83,12.21,-4.88,default
1803806,-0.98,-0.01,-0.19,-0.98,10.31,-0.18,default
1803814,-0.98,-0.01,-0.19,-0.85,9.28,0.00,default
1803822,-0.98,-0.01,-0.19,-1.16,8.54,0.31,default
1803830,-0.98,-0.01,-0.19,-1.16,8.54,0.31,default
1803838,-0.99,-0.01,-0.19,-0.31,7.51,0.31,default
1803846,-0.98,-0.02,-0.21,-0.31,7.51,0.31,default
1803854,-0.99,-0.02,-0.21,-0.43,8.18,0.06,default
1803862,-0.98,-0.01,-0.23,-0.06,10.01,0.06,default
1803870,-0.98,-0.04,-0.21,-0.06,11.23,0.24,default
1803878,-0.97,-0.04,-0.20,-0.37,9.95,0.37,default
1803886,-0.98,-0.04,-0.19,-0.67,7.87,-0.12,default
1803894,-0.98,-0.04,-0.18,-0.49,6.10,0.12,default
1803902,-0.98,-0.01,-0.19,-0.67,6.04,0.37,default
1803910,-0.99,-0.02,-0.20,-0.61,6.16,0.06,default
1803918,-0.99,-0.02,-0.20,-0.61,6.16,0.06,default
1803926,-1.00,-0.04,-0.18,-1.40,8.79,0.37,default
1803934,-1.01,-0.03,-0.19,-1.40,8.79,0.37,default
1803942,-0.99,-0.02,-0.20,-2.32,13.00,0.37,default
1803950,-1.01,-0.04,-0.19,-3.78,14.65,-0.79,default
1803958,-1.02,-0.01,-0.19,-6.47,17.82,-1.16,default
1803966,-0.98,-0.01,-0.20,-7.08,22.22,-1.40,default
1803974,-0.99,-0.02,-0.17,-6.59,24.17,-1.04,default
1803982,-0.98,-0.03,-0.15,-7.81,23.38,-0.85,default
1803990,-0.99,-0.04,-0.17,-8.30,23.07,-0.31,default
1803998,-0.99,-0.03,-0.17,-8.97,23.32,0.92,default
1804006,-0.97,-0.03,-0.18,-8.18,22.95,0.12,default
1804014,-0.97,-0.03,-0.18,-6.84,19.41,-0.85,default
1804022,-0.97,-0.04,-0.16,-6.35,17.58,1.10,default
1804030,-0.95,-0.03,-0.17,-6.35,17.58,1.10,default
1804038,-0.97,-0.05,-0.19,-4.76,12.27,0.31,default
1804046,-0.95,-0.05,-0.16,-4.76,12.27,0.31,default
1804054,-0.97,-0.05,-0.17,-4.52,5.13,6.96,default
1804062,-1.00,-0.08,-0.16,-4.88,0.43,8.97,default
1804070,-0.98,-0.06,-0.16,-5.25,0.98,8.61,default
1804078,-0.99,-0.05,-0.17,-5.74,1.22,8.79,default
1804086,-1.03,-0.01,-0.13,-8.42,0.12,9.03,default
1804094,-1.01,0.02,-0.18,-14.95,7.63,9.34,default
1804102,-1.00,0.06,-0.16,-17.76,11.60,6.41,default
1804110,-1.00,0.06,-0.16,-16.17,10.19,-4.94,default
1804118,-1.03,-0.05,-0.19,-18.31,13.98,-6.84,default
1804126,-1.03,-0.05,-0.19,-18.31,13.98,-6.84,default
1804134,-0.97,-0.04,-0.14,-18.80,12.08,-6.29,default
1804142,-0.98,-0.03,-0.16,-18.80,12.08,-6.29,default
1804150,-1.00,-0.01,-0.14,-17.82,9.58,-5.98,default
1804158,-0.94,-0.02,-0.14,-15.14,11.29,-5.13,default
1804166,-0.98,0.02,-0.12,-10.56,6.53,-2.32,default
1804174,-0.97,0.01,-0.14,-5.92,1.28,-1.34,default
1804182,-0.99,-0.01,-0.12,-0.12,-0.73,0.49,default
1804190,-1.00,-0.02,-0.12,4.76,-1.83,1.46,default
1804198,-1.00,-0.02,-0.11,6.77,-1.71,1.16,default
1804206,-0.98,-0.01,-0.17,7.51,0.24,1.40,default
1804214,-0.98,-0.01,0.00,0.00,0.00,0.00,default
